filename.d1.d2,A/C CLUTCH,A/C SWITCH,AF FB CMD,AF FB CMD B2,AF SENSOR,AF SENSOR B1,AF SENSOR B2,ALTERNATOR,BARO SENSOR,BATTERY,BRAKE SWITCH,CMP CTRL,CMP CTRL CMD,DRIVING STATUS,ECT SENSOR,ECT SENSOR 2,EGR COMMAND,EGR LIFT,ELD,ENGINE SPEED,EVAP CVS VALVE,EVAP PC DUTY,F INJECTOR,FSS,FSS-B1,FSS-B2,FTP SENSOR,FUEL CUT,FUEL LEVEL,HO2S B1 S2,HO2S B2 S2,HO2S S2,IAT SENSOR,IDLE TARGET TH,IDLING,IG1 LEVEL,IMA MOTOR TORQUE,IMRC VALVE CMD,KCREND,KNOCK CTRL,KNOCK CTRL EGR,KNOCK RETARD,LT FUEL TRIM,LT FUEL TRIM B1,LT FUEL TRIM B2,MAP SENSOR,MISFIRE,PNP SWITCH,PSP SWITCH,PULSER F/B LEARN,REL TP SENSOR,ROCKER ARM OIL CONTROL SOL1,ROCKER ARM OIL CONTROL SOL2,ROCKER ARM OIL PRESSURE SWITCH,SPARK ADVANCE,ST FUEL TRIM,ST FUEL TRIM B1,ST FUEL TRIM B2,TARGET TH VLV,TIME,TP SENSOR,VEHICLE SPEED,VTEC PRES SW,VTEC SOL
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.0,0,0,14.491035d0,14.545505d0,-1.87d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,0,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1120.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-19.0d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,1.22d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-11.6d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.1,0,0,14.491035d0,14.545505d0,-2.12d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,0,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1126.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-19.02d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,1.04d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-11.4d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.2,0,0,14.491035d0,14.545505d0,-2.16d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,0,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1135.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-19.08d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.9d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-11.2d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.3,0,0,14.491035d0,14.545505d0,-2.24d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,0,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1139.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-19.08d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.82d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-11.0d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.4,0,0,14.491035d0,14.545505d0,-2.2d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1149.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-19.08d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.76d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-10.8d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.5,0,0,14.491035d0,14.545505d0,-2.24d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1152.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-19.12d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.71d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-10.6d0,0.65d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.6,0,0,14.491035d0,14.545505d0,-2.24d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1157.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-19.34d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.69d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-10.4d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.7,0,0,14.491035d0,14.545505d0,-2.22d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1156.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-29.08d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.67d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-10.2d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.8,0,0,14.491035d0,14.545505d0,-2.19d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1161.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-38.46d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.65d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-10.0d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.9,0,0,14.491035d0,14.545505d0,-2.24d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1159.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-44.18d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-9.8d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.10,0,0,14.491035d0,14.545505d0,-2.22d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1161.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-47.36d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-9.6d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.11,0,0,14.491035d0,14.545505d0,-2.18d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1159.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-49.22d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-9.4d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.12,0,0,14.491035d0,14.545505d0,-2.21d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1157.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-50.3d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-9.2d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.13,0,0,14.491035d0,14.545505d0,-2.24d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1154.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-50.88d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-9.0d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.14,0,0,14.491035d0,14.545505d0,-2.18d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1156.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-51.26d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-8.8d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.1.15,0,0,14.491035d0,14.545505d0,-2.21d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1150.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-51.52d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.61d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-8.6d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.0,0,0,14.491035d0,14.545505d0,-2.25d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1154.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-51.68d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-8.4d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.1,0,0,14.491035d0,14.545505d0,-2.19d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1148.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-51.8d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-8.2d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.2,0,0,14.491035d0,14.545505d0,-2.22d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1148.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,33.8d0,1.1d0,1,1,-51.76d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.61d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-8.0d0,0.63d0,32.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.3,0,0,14.491035d0,14.545505d0,-2.26d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.2d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1144.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-56.92d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-7.8d0,0.63d0,31.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.4,0,0,14.491035d0,14.545505d0,-2.21d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.2d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1139.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-64.32d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-7.6d0,0.63d0,31.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.5,0,0,14.491035d0,14.545505d0,-2.26d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.2d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1130.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-69.38d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-7.4d0,0.63d0,31.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.6,0,0,14.491035d0,14.545505d0,-2.24d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.2d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1128.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-72.64d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-7.2d0,0.63d0,31.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.7,0,0,14.491035d0,14.545505d0,-2.23d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.2d0,1,4.21875d0,4.241071d0,4,156.2d0,50.25714d0,0.0d0,0.0d0,19.52d0,1124.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-74.8d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-7.0d0,0.63d0,31.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.8,0,0,14.491035d0,14.545505d0,-2.24d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,154.4d0,50.25714d0,0.0d0,0.0d0,19.52d0,1128.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-75.92d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-6.8d0,0.63d0,29.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.9,0,0,14.491035d0,14.545505d0,-2.25d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,154.4d0,50.25714d0,0.0d0,0.0d0,19.52d0,1123.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-76.62d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-6.6d0,0.63d0,29.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.10,0,0,14.491035d0,14.545505d0,-2.23d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,154.4d0,50.25714d0,0.0d0,0.0d0,19.52d0,1130.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-77.08d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-6.4d0,0.63d0,29.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.11,0,0,14.491035d0,14.545505d0,-2.24d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,154.4d0,50.25714d0,0.0d0,0.0d0,19.52d0,1133.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-77.4d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-6.2d0,0.63d0,29.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.12,0,0,14.491035d0,14.545505d0,-2.26d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,154.4d0,50.25714d0,0.0d0,0.0d0,19.52d0,1131.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-77.54d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-6.0d0,0.63d0,29.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.13,0,0,14.491035d0,14.545505d0,-2.23d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,154.4d0,50.25714d0,0.0d0,0.0d0,19.52d0,1137.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-77.52d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-5.8d0,0.63d0,29.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.14,0,0,14.491035d0,14.545505d0,-2.2800000000000002d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,154.4d0,50.25714d0,0.0d0,0.0d0,19.52d0,1129.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-74.76d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-5.6d0,0.63d0,29.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.2.15,0,0,14.491035d0,14.545505d0,-2.26d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,154.4d0,50.25714d0,0.0d0,0.0d0,19.52d0,1142.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-71.86d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-5.4d0,0.63d0,29.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.3.0,0,0,14.491035d0,14.545505d0,-2.29d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,154.4d0,50.25714d0,0.0d0,0.0d0,19.52d0,1141.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-73.36d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-5.2d0,0.63d0,29.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.3.1,0,0,14.491035d0,14.545505d0,-2.26d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,154.4d0,50.25714d0,0.0d0,0.0d0,19.52d0,1139.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-70.8d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-5.0d0,0.63d0,29.0d0,1,0
206772_CIVIC HYBRID_2006_PGM-FI_JHMFA36266S015907_09022007_112209.CSV.3.2,0,0,14.491035d0,14.545505d0,-2.27d0,-0.06082281d0,-0.07063295d0,37.541256d0,2.9d0,14.1d0,1,4.21875d0,4.241071d0,4,154.4d0,50.25714d0,0.0d0,0.0d0,19.52d0,1141.0d0,0,0.0d0,0.0d0,3,2,2,2.49d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,32.0d0,1.1d0,1,1,-70.58d0,0,1,0.87d0,1.11d0,0.0d0,1.01d0,0.95316535d0,0.95898604d0,0.63d0,1.0d0,0,1,1,1.18d0,0,0,1,0.0d0,1.0d0,0.97278535d0,0.9796831d0,1.1d0,-4.8d0,0.63d0,29.0d0,1,0
